# Profile Smoothing is Disabled
#				total	O-	O_2-	^118SnI_3-SnI_3-	^206PbI_3-, ^207PbI_3-PbI_3-	C_7-	C_6-	C_5-	C_2-	C_3-	C_4-	^118SnI_3-SnI_3- / ( ^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3- )	^118Sn^116SnI_3-	^118Sn^117SnI_3-	^116SnSnI_3-	^117SnSnI_3-	^119SnSnI_3-	SnI_5-	^118SnSnI_3-	Sn_2I_3-	^118SnI_3-	SnI_3-	^118Sn_2I_5-	Sn^118SnI_5-	Sn_2I_5-	^118SnI_2-	SnI_2-	^118SnI-	SnI-	^29SiO_3-	SiO_3-	^29SiO_2-	SiO_2-	Si-	CH_4N_2I- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3-	^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3-	PO_2-	PO_3-	Sn^118SnI_5-Sn_2I_5-	^206Pb_2I_5-, ^207Pb^206PbI_5-, Pb^206PbI_5-, Pb^207PbI_5-Pb_2I_5-	Cs_3I_4-	Cs_2I_3-	CsI_2-	^118SnI-SnI-	^206PbI-, ^207PbI-PbI-	CH_5N_2I_2-	CH_3N_2-	CH_4N_2I-	SnI_3- / ( PbI_3- )	SnO-	^116SnO-	^118SnO-	^119SnO_2-	^118SnO_2-	SnO_2-	^206PbI_3-, ^207PbI_3-PbI_3- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	^206Pb_2I_5-	^207Pb^206PbI_5-	Pb^206PbI_5-	Pb^207PbI_5-	Pb_2I_5-	^206Pb_2I_3-	^207Pb^206PbI_3-	Pb^206PbI_3	Pb^207PbI_3	^204PbI-	^206PbI-	^207PbI-	Pb_2I_3-	^204PbI_2-	^206PbI_2-	^207PbI_2-	PbI_2-	^204PbI_3-	^206PbI_3-	^207PbI_3-	PbI_3-	PbI-	F-	^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	Cs_2I_3- / ( CH_4N_2I- )	CNO-	^13CN-	CH_3O-	CN-	C_3N-	^118SnI_2-SnI_2-	^206PbI_2-, ^207PbI_2-PbI_2-	InO_2-	InO-	CN_2-	I_2- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	I-	I_3-	I_2-	CN- / ( InO- )	^206PbI_3- / ( O- )	AgI-	AgI_2-	Ag_2I_3-	Cl-	SnF_5-	^109AgI-	^109AgI_2-	^109AgAgI_3-	^109Ag_2I_3-	^124SnF_5-	^122SnF_5-	^119SnF_5-	^118SnF_5-	^117SnF_5-	^116SnF_5-	^81Br-	Br-	CH_3NH_3I_2-	CH_3NH_2I-	CH_3NH_3I_2-CH_3NH_2I-	^204PbI_3- / ( CN- )	CH_3NH_3I_2- / ( CN- )	1 / ( CH_3NH_3I_2- / ( CN- ) )	
#				N/A	15.9963	31.9927	N/A	N/A	84.0028	72.0023	60.0021	24.0010	36.0015	48.0018	N/A	614.5140	615.4646	616.5175	617.5134	619.5126	754.3551	618.4732	620.5302	498.6270	500.6285	870.3349	872.3303	874.3298	371.7106	373.7111	244.8034	246.8036	76.9650	75.9640	60.9681	59.9682	27.9773	N/A	N/A	N/A	62.9647	78.9639	N/A	N/A	906.3262	646.5174	386.7228	N/A	N/A	298.9013	43.0310	170.9273	N/A	135.8958	131.8923	133.8927	150.8913	149.8894	151.8901	N/A	1046.4582	1047.4623	1048.4648	1049.4653	1050.4653	792.6520	793.6559	794.6544	795.6549	330.8382	332.8702	333.8723	796.6892	457.7826	459.7856	460.7868	461.7882	584.6907	586.7128	587.6781	588.6805	334.8768	18.9993	N/A	N/A	42.0006	27.0058	31.0185	26.0085	50.0069	N/A	N/A	146.8986	130.9048	40.0081	N/A	126.9085	380.7097	253.8134	N/A	N/A	233.8074	360.7212	594.5189	34.9691	214.8895	235.8025	362.7354	596.5142	598.4819	218.9058	216.9079	213.9095	212.9145	211.8938	210.8892	80.9167	78.9188	285.8591	157.9494	N/A	N/A	N/A	N/A	
#Data Point #	Sputter Time (s)	Dose (ions)	Fluence (ions/cm^2)	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
1	0	2.73882e+06	1.09552e+11	668780	3730.69	16.3238	282.216	219137	5.00076	18.0099	29.6077	1269.13	120.442	90.2923	11.2863	1.00027	4.00061	6.00147	6.0011	5.00101	0	3.00064	1851.8	132.535	149.681	0	1.00003	3.00027	4.00049	6.0011	2.00012	0	20.0122	18.0099	60.1101	324.206	15.0069	0.0149331	25.0051	1407.93	35.0374	22.0202	4.00031	82419.7	12.0038	3.0007	47.0691	2.00012	1181	2.00061	52.3773	21.0248	0.00171468	1.00009	4.00067	1.00015	57.0993	3.0007	7.0015	155.644	16682.2	15255.5	31739.3	7835.86	10906.8	111.391	158.778	459.404	289.559	14.006	312.97	268.183	388.803	161.805	3160.06	2783.62	6687.97	6521.37	96262.9	35580.5	87293.7	599.848	36.0396	0.0177601	0.142722	332.369	46.0675	16.0087	3468.8	75.1768	10.0016	12631.6	4.00049	5.00131	103.331	21.2019	96393.8	1324.09	29850.8	693.577	25.803	0	10.0031	19.0162	408.039	0	1.00003	9.00247	14.0051	8.00183	1.00009	0	0	1.00003	0	3.00027	11.0037	4.00049	8476.03	1653.83	10129.9	1.88001	2.44351	0.409248	
2	1.4666	1.81324e+10	7.57792e+12	503141	103.331	0	18.0059	209744	0	0	0	55.0925	3.00027	2.00012	1.05903	3.0004	4.00061	0	1.00003	5.00082	1.00003	4.00049	43.0537	5.00076	13.0052	1.00003	1.00003	1.00003	1.00003	1.00003	0	0	3.00027	1.00003	1.00003	12.0044	3.00027	0.000641365	17.0023	1559.41	3.00027	2.00012	2.00006	76276.4	0	0	9.00247	0	652.14	0	4.00122	1.00015	0.000152089	1.00009	0	0	4.00049	0	1.00003	134.502	12514.4	13189.4	28978.6	9293.54	12300.4	135.559	172.909	458.347	362.99	9.00247	139.593	159.777	429.608	91.2537	1933.86	1777.01	4267.5	5321.97	90750.6	33483.5	85510.1	352.771	6.0011	0.010903	0	8.00195	13.0052	0	930.955	1.00003	2.00006	7978.37	0	6.00159	3.00027	11.5753	94521	599.848	18050.6	155.118	878.248	0	2.00012	11.0056	12.0044	0	0	2.00012	8.00128	3.0004	0	0	0	0	0	0	0	0	3259.81	879.172	4138.98	5.71668	3.50158	0.285585	
3	2.9332	3.62615e+10	1.50455e+13	504284	15.0069	0	10.0016	216302	0	0	1.00015	19.011	1.00003	3.00027	0.769243	0	2.00018	3.0004	3.00076	1.00003	0	4.00049	16.0059	4.00049	6.0011	1.00003	0	0	0	0	0	0	0	0	3.00027	2.00012	0	0	13.0019	2060.09	1.00003	0	0	75803.1	2.00012	6.00116	8.00195	0	576.861	0	0	0	6.71808e-05	0	3.00034	0	0	1.00003	2.00012	104.996	12243.4	12807.6	29103.3	9492.99	12155.8	158.767	243.818	648.671	420.351	11.0037	150.691	130.518	588.479	127.495	2192.35	1921.45	4592.49	5899.06	91851.2	35122.8	89327.6	295.652	6.0011	0.00631132	inf	0	11.0037	0	671.578	1.00003	0	8706.28	0	2.00024	1.00003	8.40226	94786.8	550.134	17309.4	335.748	6120.61	0	1.00003	9.00418	5.00076	0	0	4.00049	8.00177	4.00122	0	0	0	0	0	0	0	1.00003	2227.83	598.811	2826.64	8.78388	3.3173	0.30145	
4	4.3998	5.439e+10	2.25122e+13	506785	8.00195	0	9.00125	220228	0	0	0	7.0015	2.00012	0	0.346122	2.00024	5.00119	3.00064	6.00153	3.00046	1.00003	7.00198	17.009	5.00076	4.00049	0	0	1.00003	0	0	0	0	1.00003	0	0	1.00003	0	0.00090227	26.006	2216.9	0	0	1.00003	74747.4	1.00003	3.00064	5.00076	0	590.175	0	0	2.00024	4.44171e-05	1.00003	1.00009	1.00003	1.00003	0	0	99.3405	11990.8	12768.7	28335.3	9500.14	12152.4	174.931	244.835	694.516	506.778	8.00195	145.645	128.503	595.842	125.479	2372.82	2100.01	5022.95	6026.46	93848.3	36313.3	90066.3	316.027	6.0011	0.0117308	1.50014	0	8.00195	0	553.236	3.00027	0	9495.78	1.00003	3.00052	1.00003	7.71116	95179.9	589.478	17094.9	184.38	11728.2	0	5.00076	13.0082	2.00012	0	0	3.00027	11.0036	3.00058	0	1.00003	0	0	0	1.00003	0	0	1952.9	524.3	2477.2	10.8931	3.52995	0.28329	
5	5.8664	7.25178e+10	2.99782e+13	509578	4.00049	0	6.00061	222353	0	0	0	8.00195	0	1.00003	0.399976	2.00006	4.00092	1.00003	0	5.00089	0	3.00052	16.0075	2.00012	4.00049	0	0	0	0	0	0	0	0	0	0	1.00003	0	0	15.0024	2413.57	0	0	0	75226.4	1.00003	3.00058	6.0011	0	623.824	0	0	0	4.43059e-05	1.00003	5.00076	1.00003	1.00003	1.00003	0	92.1262	11673.7	12813.8	29004.5	9443.54	12290.9	189.092	262.094	723.743	551.261	8.00195	153.719	123.464	687.382	140.602	2461.05	2292.26	5287.46	6199.81	95321.3	36739.4	90292.5	346.641	3.00027	0.00621585	inf	1.00003	4.00049	0	535.662	1.00003	0	10040.8	0	4.00061	0	7.01859	94630.9	537.728	16939.9	133.895	23827.4	0	2.00012	18.0119	3.00027	0	0	3.00027	8.00183	5.00076	0	0	0	0	0	0	0	0	1776.97	461.438	2238.41	11.5741	3.31734	0.301446	
6	7.333	9.06451e+10	3.74434e+13	506119	4.00049	0	6.00061	220498	0	0	0	6.0011	0	0	0.299981	4.00085	1.00003	2.00031	5.00107	4.00049	0	4.00055	9.00217	2.00012	4.00049	0	2.00012	3.00027	0	0	0	0	0	0	0	0	0	0	20.0033	2472.44	0	0	5.0004	74407.2	0	6.0011	7.0015	0	591.214	1.00003	0	0	4.47584e-05	0	1.00003	0	1.00003	0	1.00003	89.1823	11665.7	12775.9	28217.8	9429.48	12318.2	183.018	259.051	769.821	553.3	6.0011	137.576	134.551	707.252	145.645	2575.18	2302.47	5344.03	6234.04	94264.6	36853.8	89379.6	319.087	4.00049	0.0080905	inf	2.00012	3.00027	0	483.051	0	0	10221.7	0	7.00247	0	6.84476	94267.6	549.099	16923.3	68.983	23563.3	0	4.00049	14.0092	0	0	0	4.00049	19.0121	7.00125	0	0	0	0	0	1.00003	0	0	1863.02	482.022	2345.04	12.9055	3.85677	0.259284	
7	8.7996	1.08772e+11	4.49077e+13	508945	3.00027	0	7.00113	222583	0	0	0	8.00195	0	0	0.23332	6.00128	7.0018	4.00073	5.00125	3.0004	0	5.00107	11.0028	1.00003	6.0011	0	0	2.00012	0	0	0	0	0	0	0	0	0	0.000386354	30.0065	2588.38	0	0	2.00012	74420.6	1.00003	8.00232	5.00076	0	633.987	0	0	1.00003	6.59833e-05	1.00009	0	1.00003	2.00012	0	2.00012	85.993	11774.3	12664.5	28314.9	9393.47	12273.5	212.37	305.84	827.623	589.478	9.00247	141.61	138.584	653.069	149.682	2624.4	2325.51	5600.99	6355.05	94635.5	36998.4	90948.7	353.793	4.00049	0.0115928	8.00208	0	6.0011	0	532.562	0	0	10550.9	1.00003	5.00125	0	6.47735	94217.2	587.405	16765.8	106.486	31542.3	0	2.00012	10.0048	2.00012	1.00003	0	4.00049	14.0053	11.0032	0	0	0	0	0	1.00003	0	0	1744.68	472.755	2217.44	11.933	3.27601	0.305249	
8	10.2662	1.26898e+11	5.23712e+13	504218	3.00027	0	3.00021	219740	1.00003	0	0	4.00049	0	0	0.157875	3.0007	7.00205	2.00012	1.00003	3.0004	0	3.00046	14.0049	1.00003	2.00018	0	1.00003	0	0	0	0	0	0	0	0	0	0	0	19.0038	2567.44	0	0	1.00003	73654	1.00003	3.0004	3.00027	0	630.708	0	0	0	2.24562e-05	0	1.00003	0	6.0011	0	0	85.5872	11460.7	12656.2	28326.1	9269.71	11941.3	200.228	271.238	775.052	572.965	12.0044	175.941	125.479	747.956	152.709	2599.77	2343.95	5544.78	6414.11	94350.5	36318.8	89070.6	329.287	6.0011	0.00740183	inf	1.00003	5.00076	0	499.539	1.00003	0	10488.5	0	4.00085	0	6.3351	93749	566.688	16265	124.858	31447.3	0	3.00027	11.0066	0	0	0	2.00012	9.00241	6.0011	0	0	0	0	0	3.00027	0	0	1683.62	448.071	2131.69	12.8401	3.37034	0.296706	
9	11.7328	1.45023e+11	5.9834e+13	504983	2.00012	0	2.00012	218840	0	0	0	4.00049	0	0	0.153834	0	4.00049	1.00003	2.00018	2.00024	0	4.00085	5.0007	2.00012	0	0	1.00003	0	0	0	0	0	0	0	0	0	0	0	13.0018	2639.48	0	0	1.00003	74024.8	0	3.00046	3.00027	0	632.979	1.00003	0	0	0	0	0	2.00024	2.00024	0	0	82.91	11753.1	12521.6	27981.7	9493.58	12274.9	217.445	282.449	805.466	613.332	7.0015	142.619	136.568	720.792	142.619	2703.33	2363.75	5636.54	6319.25	92521.8	37010.8	89307	353.793	9.00247	0.00492589	inf	0	5.00076	0	466.581	1.00003	0	10703.6	1.00003	2.00012	0	6.33064	94354	588.448	16709.6	233.276	46258.1	0	4.00049	9.00388	1.00003	0	0	3.00027	13.0071	6.00153	0	0	0	0	1.00003	0	0	0	1781.43	460.416	2241.85	13.5437	3.81805	0.261914	
10	13.1994	1.63148e+11	6.72959e+13	509563	4.00049	0	1.00003	223069	0	0	0	5.00076	0	0	0.0555446	5.0015	0	2.00024	6.00147	4.00073	0	1.00015	10.0028	1.00003	0	0	1.00003	0	0	0	0	0	0	0	0	0	0	0	18.0041	2605.07	0	0	1.00003	74024.3	0	6.00153	4.00049	0	626.762	0	0	0	0	0	0	0	2.00012	1.00003	0	85.6287	11620.2	12720.8	28325.8	9494.9	11862.5	181.028	262.087	830.775	592.586	13.0052	147.663	138.584	738.591	141.61	2599.77	2382.06	5560.54	6215.68	95309.8	37308.4	90450.4	340.514	12.0044	0.00691118	inf	0	9.00247	0	537.728	2.00012	0	10542.4	0	1.00003	1.00003	6.44629	94590.3	578.079	16793	537.712	23824.5	0	1.00003	14.0074	0	0	0	3.00027	11.0038	4.00049	0	0	0	0	0	0	0	0	1704.69	451.183	2155.87	11.5591	3.17016	0.315441	
