# Profile Smoothing is Disabled
#				total	O-	O_2-	^118SnI_3-SnI_3-	^206PbI_3-, ^207PbI_3-PbI_3-	C_7-	C_6-	C_5-	C_2-	C_3-	C_4-	^118SnI_3-SnI_3- / ( ^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3- )	^118Sn^116SnI_3-	^118Sn^117SnI_3-	^116SnSnI_3-	^117SnSnI_3-	^119SnSnI_3-	SnI_5-	^118SnSnI_3-	Sn_2I_3-	^118SnI_3-	SnI_3-	^118Sn_2I_5-	Sn^118SnI_5-	Sn_2I_5-	^118SnI_2-	SnI_2-	^118SnI-	SnI-	^29SiO_3-	SiO_3-	^29SiO_2-	SiO_2-	Si-	CH_4N_2I- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3-	^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3-	PO_2-	PO_3-	Sn^118SnI_5-Sn_2I_5-	^206Pb_2I_5-, ^207Pb^206PbI_5-, Pb^206PbI_5-, Pb^207PbI_5-Pb_2I_5-	Cs_3I_4-	Cs_2I_3-	CsI_2-	^118SnI-SnI-	^206PbI-, ^207PbI-PbI-	CH_5N_2I_2-	CH_3N_2-	CH_4N_2I-	SnI_3- / ( PbI_3- )	SnO-	^116SnO-	^118SnO-	^119SnO_2-	^118SnO_2-	SnO_2-	^206PbI_3-, ^207PbI_3-PbI_3- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	^206Pb_2I_5-	^207Pb^206PbI_5-	Pb^206PbI_5-	Pb^207PbI_5-	Pb_2I_5-	^206Pb_2I_3-	^207Pb^206PbI_3-	Pb^206PbI_3	Pb^207PbI_3	^204PbI-	^206PbI-	^207PbI-	Pb_2I_3-	^204PbI_2-	^206PbI_2-	^207PbI_2-	PbI_2-	^204PbI_3-	^206PbI_3-	^207PbI_3-	PbI_3-	PbI-	F-	^118Sn^117SnI_3-, ^118Sn^116SnI_3-, ^116SnSnI_3-, ^117SnSnI_3-, ^119SnSnI_3-^118SnSnI_3- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	Cs_2I_3- / ( CH_4N_2I- )	CNO-	^13CN-	CH_3O-	CN-	C_3N-	^118SnI_2-SnI_2-	^206PbI_2-, ^207PbI_2-PbI_2-	InO_2-	InO-	CN_2-	I_2- / ( ^206Pb_2I_3-, ^207Pb^206PbI_3-, Pb^206PbI_3, Pb^207PbI_3Pb_2I_3- )	I-	I_3-	I_2-	CN- / ( InO- )	^206PbI_3- / ( O- )	AgI-	AgI_2-	Ag_2I_3-	Cl-	SnF_5-	^109AgI-	^109AgI_2-	^109AgAgI_3-	^109Ag_2I_3-	^124SnF_5-	^122SnF_5-	^119SnF_5-	^118SnF_5-	^117SnF_5-	^116SnF_5-	^81Br-	Br-	CH_3NH_3I_2-	CH_3NH_2I-	CH_3NH_3I_2-CH_3NH_2I-	^204PbI_3- / ( CN- )	CH_3NH_3I_2- / ( CN- )	1 / ( CH_3NH_3I_2- / ( CN- ) )	
#				N/A	15.9963	31.9927	N/A	N/A	84.0028	72.0023	60.0021	24.0010	36.0015	48.0018	N/A	614.5140	615.4646	616.5175	617.5134	619.5126	754.3551	618.4732	620.5302	498.6270	500.6285	870.3349	872.3303	874.3298	371.7106	373.7111	244.8034	246.8036	76.9650	75.9640	60.9681	59.9682	27.9773	N/A	N/A	N/A	62.9647	78.9639	N/A	N/A	906.3262	646.5174	386.7228	N/A	N/A	298.9013	43.0310	170.9273	N/A	135.8958	131.8923	133.8927	150.8913	149.8894	151.8901	N/A	1046.4582	1047.4623	1048.4648	1049.4653	1050.4653	792.6520	793.6559	794.6544	795.6549	330.8382	332.8702	333.8723	796.6892	457.7826	459.7856	460.7868	461.7882	584.6907	586.7128	587.6781	588.6805	334.8768	18.9993	N/A	N/A	42.0006	27.0058	31.0185	26.0085	50.0069	N/A	N/A	146.8986	130.9048	40.0081	N/A	126.9085	380.7097	253.8134	N/A	N/A	233.8074	360.7212	594.5189	34.9691	214.8895	235.8025	362.7354	596.5142	598.4819	218.9058	216.9079	213.9095	212.9145	211.8938	210.8892	80.9167	78.9188	285.8591	157.9494	N/A	N/A	N/A	N/A	
#Data Point #	Sputter Time (s)	Dose (ions)	Fluence (ions/cm^2)	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	
1	0	2.74043e+06	1.09616e+11	630314	1973.21	14.2169	135.285	224442	4.00073	14.0077	20.3074	775.095	99.3003	80.2156	5.20213	2.00012	3.00027	2.00012	4.00085	8.00275	4.00049	7.0015	1604.77	56.0951	79.1895	1.00003	1.00003	2.00012	2.00012	2.00012	0	2.00012	26.0207	14.006	34.0353	238.746	8.00195	0.0166709	26.0056	1200.94	42.0539	28.0308	3.00015	79010.6	17.0084	7.0015	23.0162	2.00012	973.886	6.00147	45.2381	20.0208	0.000908778	0	3.00046	4.00049	55.0925	0	5.00076	186.888	15370.8	14228.7	30090.4	8342.14	10978.5	90.2488	128.51	381.387	277.334	13.0052	252.943	226.559	323.464	124.472	2764.67	2444.64	5708.72	5813.14	103612	33691.6	87138.5	494.384	42.0539	0.0216543	0.349712	278.351	37.0418	11.0037	2478.34	61.1138	4.00024	10918	2.00018	8.0033	68.1457	21.3191	96195.5	1147.24	25603	309.665	52.5091	0	7.0015	15.0178	336.431	1.00003	0	6.0011	12.0042	5.00095	1.00003	0	0	0	0	1.00003	3.00027	4.00049	7603.78	1553.36	9157.14	2.34558	3.06809	0.325935	
2	0.25	3.09777e+09	1.56463e+12	534736	581.296	1.00488	45.0308	212708	1.00003	4.00049	3.01407	260.053	27.0223	16.0078	2.36958	1.00021	2.00018	2.00012	2.00018	5.00076	1.00003	7.00223	349.619	22.0148	23.016	2.00006	0	1.00003	0	2.00012	0	0	9.00247	8.00195	18.0099	75.1722	5.00076	0.00604804	19.0037	1158.12	6.0011	6.0022	1.00003	75170.5	2.00012	6.00104	13.0052	0	650.234	1.00003	13.025	7.00437	0.000272307	0	3.00027	3.00027	23.0162	1.00003	2.00018	183.666	13069.5	13121.4	28502.4	8755.97	11721.2	87.2364	114.405	362.992	278.382	10.0031	159.777	129.511	315.105	144.637	2068.21	1934.88	4422.92	5310.66	96003.5	32181.6	84522.5	360.947	12.0044	0.0164091	0.856757	89.2426	28.024	3.00027	1485.43	21.0135	2.00012	8426.01	1.00003	10.0037	30.0275	17.3597	94778.9	798.129	20104.6	148.488	165.154	0	3.00027	19.0132	100.306	0	0	1.00003	10.003	5.00095	0	0	1.00003	0	0	1.00003	0	3.00027	6228.38	1353.39	7581.77	3.57516	4.19297	0.238495	
3	0.5	6.19279e+09	3.01959e+12	530781	493.446	2.00784	35.0194	212110	1.00003	8.00195	11.0453	228.587	25.0191	15.0069	1.52224	0	5.00174	4.00067	4.00061	7.00131	0	3.00089	246.722	21.0135	14.0059	0	0	1.00003	1.00003	0	0	1.00003	9.00247	4.00049	20.0122	61.1176	1.00003	0.00241895	23.0052	1240.55	5.00076	9.00302	1.00003	75233.6	7.0015	3.00027	18.0099	1.00003	716.118	3.00027	10.0128	3.00082	0.000165566	2.00024	1.00003	1.00003	15.0074	1.00003	2.00012	170.981	13052.1	13029.8	28873.2	8991.19	11287.2	93.2649	127.495	395.785	282.449	7.0015	179.985	154.728	341.555	129.511	2157.09	1934.88	4632.56	5413.77	94753.5	32762.5	84594.2	381.405	15.0069	0.0185444	0.999817	76.1815	18.0099	5.00076	1387.09	15.0069	1.00003	8724.52	0	4.00098	17.0088	16.4032	94983.1	766.661	20349	346.689	192.024	0	3.00027	12.0071	71.1543	0	0	1.00003	13.0049	6.00092	0	0	0	0	0	1.00003	2.00012	1.00003	6141.89	1395.8	7537.69	3.90296	4.42788	0.225842	
4	0.75	9.28781e+09	4.4745e+12	498824	107.351	0	12.0026	210457	0	0	2.00269	65.1293	3.00027	2.00012	0.705941	0	3.00027	3.00027	5.00076	2.00012	0	4.00079	51.0751	4.00061	8.00195	0	0	0	1.00003	0	0	0	3.00027	2.00012	3.00027	21.0135	0	0.000720922	17.0022	1387.24	0	2.00012	0	74489.7	1.00003	5.00101	10.0031	0	536.433	0	0	1.00009	9.58049e-05	1.00015	2.00018	0	3.00027	0	1.00003	151.709	12004.3	12666.7	28248.8	9501.35	12068.5	102.325	156.765	429.645	337.457	12.0044	131.527	119.434	361.047	102.319	1820.5	1670.39	3861.26	5135.81	93872.5	33060.8	83523.4	285.473	9.00247	0.0122562	5.00055	11.0037	12.0044	0	739.438	3.00027	1.00003	7352.15	0	7.00284	1.00003	11.8716	94396.9	585.332	16468.8	105.591	874.446	0	2.00012	9.00296	14.006	0	0	1.00003	12.0042	9.0029	0	0	0	0	0	0	0	0	3674.99	937.307	4612.3	6.94556	4.96998	0.201208	
5	1	1.23828e+10	5.92936e+12	498422	69.1457	0	10.0018	212940	0	1.00003	0	36.0396	3.00027	3.00027	0.303016	7.0015	7.00156	5.00143	3.0004	6.00128	2.00012	5.00125	38.0433	3.00027	7.0015	0	0	0	0	0	0	0	0	2.00012	1.00003	10.0031	1.00003	0.00069878	33.0074	1431.2	1.00003	3.00027	0	74709.9	4.00049	1.00003	8.00195	0	524.42	1.00003	1.00021	1.00009	8.25323e-05	1.00003	0	1.00003	3.00027	0	0	148.785	11793.9	12496.7	28671.5	9526.87	12221	94.2899	172.927	422.42	336.447	7.0015	125.479	106.344	405.113	107.351	1873.1	1695.81	3884.32	5049.81	94626.1	33480.7	84833.4	292.596	4.00049	0.0230628	0.999939	5.00076	8.00195	0	679.915	6.0011	0	7453.23	2.00012	3.00064	7.0015	11.6994	94152.1	564.618	16744.2	226.59	1368.5	0	7.0015	9.00345	9.00247	0	0	2.00012	13.005	7.00156	0	0	1.00003	0	0	1.00003	0	0	3296.75	812.883	4109.64	7.42712	4.84878	0.206238	
6	1.25	1.54778e+10	7.38416e+12	499942	77.1815	0	7.00076	216027	0	0	1.00082	46.0647	2.00012	5.00076	0.437458	3.00034	0	1.00009	2.00024	8.00238	1.00003	2.00024	30.0239	4.00049	3.00027	3.00015	0	0	0	0	0	0	2.00012	0	2.00012	13.0052	1.00003	0	16.0033	1446.7	2.00012	2.00012	0	74383.8	0	3.00027	6.0011	0	525.215	0	1.00015	0	3.4654e-05	0	3.00082	1.00003	5.00076	1.00009	2.00012	149.323	11826.6	12364.5	28401.1	9473.93	12317.7	97.2955	161.805	462.497	343.577	5.00076	128.503	125.479	381.529	105.338	2003.67	1712.45	4040.71	5187.17	95944.4	33504.3	86578	271.233	3.00027	0.0110619	inf	16.0078	5.00076	0	645.552	3.00027	0	7756.84	0	1.00003	1.00003	11.4155	94445.7	565.653	16514.9	645.533	1243.1	0	5.00076	8.00293	8.00195	0	0	5.00076	16.0078	12.0037	0	1.00003	0	0	0	0	0	0	3334.41	803.379	4137.79	8.03525	5.1652	0.193603	
7	1.5	1.85729e+10	8.83891e+12	499740	74.1722	1.0007	7.00089	214330	0	0	3.00192	41.0514	6.0011	1.00003	0.411763	1.00003	4.00073	4.00049	2.00018	5.00076	1.00003	1.00003	25.0181	5.00076	2.00012	0	0	0	0	0	0	0	1.00003	0	3.00027	9.00247	0	0	17.0022	1456.62	2.00012	3.00046	0	74361.5	1.00003	8.00189	7.0015	0	544.707	0	3.00046	0	2.32793e-05	0	2.00012	0	3.00027	0	2.00012	147.143	11813.8	12498.4	28027.4	9674.12	12347.9	112.399	167.858	451.198	321.149	3.00027	124.472	114.398	404.013	95.2765	2020.63	1699.14	4220.94	5232.87	94806.4	33605.5	85918.5	305.837	5.00076	0.0116724	inf	8.00195	12.0044	0	617.491	4.00049	0	7940.71	0	3.0007	2.00012	11.5815	94684.8	602.96	16869.8	205.782	1278.19	0	3.00027	6.00385	8.00195	0	0	7.0015	11.0026	4.00073	0	1.00003	0	0	0	0	0	1.00003	3397.04	847.549	4244.59	8.4744	5.50136	0.181773	
8	1.75	2.16679e+10	1.02936e+13	501048	22.0148	0	6.00055	219514	1.00003	0	0	18.0099	0	0	0.42854	2.00031	5.00095	3.0007	1.00009	3.00027	0	0	29.0243	3.00027	3.00027	1.00003	0	1.00003	0	0	0	0	1.00003	0	2.00012	4.00049	0	0.000602534	14.0023	1659.71	0	0	1.00003	74998.3	1.00003	3.00027	11.0037	0	515.049	0	1.00003	1.00003	3.41056e-05	0	1.00003	0	6.0011	0	0	132.261	11945	12582.9	28381.7	9731.38	12357.3	113.398	184.03	537.73	394.747	3.00027	137.576	117.42	429.805	114.398	1870.86	1706.95	3971.75	5344.34	97307.1	34237	87970.2	260.053	3.00027	0.00843661	3.00018	2.00012	3.00046	0	544.964	1.00003	0	7549.56	0	4.00067	2.00012	9.31087	94620.7	502.632	15453.3	136.218	4420.08	0	2.00012	15.0105	2.00012	0	0	4.00049	9.00259	5.00107	0	0	0	0	0	0	0	0	2397.11	593.625	2990.74	9.80678	4.39866	0.227342	
9	2	2.47629e+10	1.17483e+13	502704	31.0294	0	3.00015	220428	0	0	0	9.00247	3.00027	2.00012	0.115366	5.00076	0	2.00024	9.00259	5.00101	0	5.00101	27.0194	1.00003	2.00012	0	0	0	0	0	0	0	2.00012	1.00003	1.00003	1.00003	0	0	26.0056	1624.56	0	0	0	75079.9	2.00012	2.00012	5.00076	0	541.521	1.00003	0	0	2.28398e-05	0	0	2.00012	5.00076	0	1.00003	135.685	11601.7	12463	28572.9	9637.51	12804.8	112.39	183.028	491.292	403.977	9.00247	130.518	120.442	433.873	124.472	1946.14	1758.13	4249.33	5315.34	97775.4	35081	87572	290.561	8.00195	0.0160078	inf	3.00027	5.00076	0	515.01	3.00027	0	7953.6	0	2.00031	2.00012	9.98327	95011.5	538.762	16218.4	257.466	3151.06	0	6.0011	9.00461	6.0011	0	0	6.0011	14.0056	9.00296	0	0	0	0	0	0	0	0	2407.53	635.154	3042.69	10.3208	4.67473	0.213916	
10	2.25	2.78579e+10	1.32029e+13	498203	28.024	1.00009	2.00006	217980	0	0	0	22.0148	2.00012	1.00003	0.105246	2.00018	2.00012	1.00003	7.00198	5.00113	0	2.00018	20.0096	1.00003	1.00003	0	0	0	0	0	0	0	0	1.00003	1.00003	2.00012	0	0.000608231	19.0036	1644.26	1.00003	2.00012	0	74439.6	1.00003	4.00049	4.00049	0	559.572	1.00003	0	1.00009	1.16317e-05	0	1.00003	0	2.00012	0	0	132.57	11146	12468.9	28506.9	9685.47	12632.2	127.502	167.876	532.6	372.208	10.0031	144.637	133.543	444.076	112.385	2031.95	1815.12	4264.91	5373.63	96541.6	35463.3	85974.8	281.393	4.00049	0.0115575	4.00012	2.00012	2.00012	0	521.203	2.00012	0	8111.98	0	8.00226	3.00027	9.7617	94599.5	510.883	16050.8	65.132	3444.97	0	1.00003	9.00608	8.00195	0	0	7.0015	17.0079	5.00082	0	0	0	0	0	1.00003	0	0	2487.65	641.396	3129.04	10.31	4.7729	0.209516	
